date,id,text,username
2022-02-25T14:22:14+00:00,1497215363469262800,Man pleads guilty to murdering London primary school teacher Sabina Nessa https://t.co/dFIQmiQSlB,BBCBreaking
2022-02-25T14:20:15+00:00,1497214866129567700,"President Joe Biden will nominate first black female judge to the Supreme Court, Judge Ketanji Brown Jackson, US media reports https://t.co/EdjPhyjIjW",BBCBreaking
2022-02-25T09:55:55+00:00,1497148344648540200,Champions League final moved from Russia to France following invasion of Ukraine https://t.co/bVAmnmXoXv,BBCBreaking
2022-02-25T07:01:05+00:00,1497104347574026200,"President Volodymyr Zelensky confirms pre-dawn missile strikes, targeting both military and civilian sites in Ukraine

https://t.co/SiDSDcqyBX",BBCBreaking
2022-02-24T03:01:43+00:00,1496681719499473000,Russia's President Vladimir Putin announces a 'special military operation' in eastern Ukraine in televised speech https://t.co/CmtXJCIKob,BBCBreaking
2022-02-24T00:19:47+00:00,1496640968535298000,"Russia could start 'major war in Europe' any day now, Ukraine's president warns in late-night speech to nation https://t.co/6Xczg9qmZR",BBCBreaking
2022-02-23T10:56:47+00:00,1496438886893039600,"State of emergency to be declared in Ukraine lasting 30 days, country's top security official says https://t.co/VrNtI0lLRq",BBCBreaking
2022-02-22T14:47:33+00:00,1496134571368321000,"Scotland's legal Covid restrictions, including the wearing of face coverings, will end on 21 March 

https://t.co/rxDBhD1eK8",BBCBreaking
2022-02-22T12:48:31+00:00,1496104615212982300,"UK imposes sanctions on five Russian banks and freezes assets of three wealthy individuals, Prime Minister Boris Johnson announces https://t.co/IlB8r2Np7n",BBCBreaking
2022-02-21T18:29:22+00:00,1495828007939973000,"Russia to recognise the independence of two breakaway regions of Ukraine controlled by Russian-backed separatists, in a move likely to escalate fears of an invasion

https://t.co/HCzGgyo0fO",BBCBreaking
2022-02-21T17:03:11+00:00,1495806318812151800,"Free mass lateral flow testing will stop on 1 April, Boris Johnson says 

UK PM also says from 1 April the government will ""no longer recommend use of voluntary Covid status certification""

https://t.co/8FBT0P8zqD https://t.co/5sTHX0sP6e",BBCBreaking
2022-02-21T16:56:10+00:00,1495804549713563600,"""We will remove all remaining domestic restrictions in law""

UK PM Boris Johnson announces end to the legal requirement to self-isolate after positive Covid test 

 https://t.co/VBg7XQVop3 https://t.co/p2JFJ9Z6Qp",BBCBreaking
2022-02-21T16:46:40+00:00,1495802162890354700,"Legal requirement to self-isolate after positive Covid test in England to end on Thursday, UK PM Boris Johnson confirms https://t.co/x645cJImgZ",BBCBreaking
2022-02-21T15:03:53+00:00,1495776293241200600,Over-75s and the most vulnerable over-12s across UK will be offered another Covid booster jab from spring https://t.co/EedOA66IB3,BBCBreaking
2022-02-20T22:15:06+00:00,1495522426951815200,"Jamal Edwards, founder of the SBTV YouTube channel which helped launch Dave, Ed Sheeran and Jessie J, has died at 31 https://t.co/ockxp9QuNP",BBCBreaking
2022-02-20T11:53:28+00:00,1495365988082143200,"The Queen has tested positive for Covid and has ""mild cold-like symptoms"" but expects to carry out light duties this week, says Buckingham Palace https://t.co/RmIgwoReTq",BBCBreaking
2022-02-20T07:30:38+00:00,1495299841840357400,"One of the passengers missing aboard a ferry that caught fire near Greece on Friday is found alive, authorities say https://t.co/WGNISvgQRt",BBCBreaking
2022-02-19T12:28:58+00:00,1495012534742622200,"If Ukraine is invaded by Russia the shock will “echo around the world"", says UK Prime Minister Boris Johnson https://t.co/CyVdspsnWW",BBCBreaking
2022-02-18T15:49:01+00:00,1494700488398356500,Great Britain stripped of silver medal in men's 4x100m relay at Tokyo Olympics after team member CJ Ujah found to have committed doping violation https://t.co/e2kFkX4akM,BBCBreaking
2022-02-18T04:21:11+00:00,1494527388402737200,"New red weather warning issued for Storm Eunice, covering London and the south-east of England - follow live updates https://t.co/AgkjM3HdUm",BBCBreaking
2022-02-17T11:11:29+00:00,1494268258488393700,Storm Eunice warning upgraded to red - meaning danger to life from flying debris - for parts of the UK on Friday  https://t.co/DN3NprFQyu,BBCBreaking
2022-02-17T10:30:39+00:00,1494257980778647600,"On-the-run sex offender Paul Robson caught in Skegness, England, by police four days after absconding from open prison https://t.co/2ScxMWexXn",BBCBreaking
2022-02-17T10:07:05+00:00,1494252049319485400,Man killed in Sydney shark attack named locally as 35-year-old British diving instructor Simon Nellist https://t.co/XSGVM5y8Y7,BBCBreaking
2022-02-16T17:09:09+00:00,1493995879652630500,"Children aged between five and 11 in England to be offered low-dose Covid vaccine, UK government says, after similar move in Scotland and Wales

https://t.co/geCK9sQLmB",BBCBreaking
2022-02-16T12:13:41+00:00,1493921521923936300,Police to investigate claims that Prince Charles' charity offered honours help to Saudi citizen https://t.co/j81R2EbkWf,BBCBreaking
2022-02-15T16:18:46+00:00,1493620814624833500,"Prince Andrew and Virginia Giuffre reach out-of-court settlement over civil sex assault claim filed in US  

https://t.co/1w29LTnFvu",BBCBreaking
2022-02-15T06:10:54+00:00,1493467836978802700,"Novak Djokovic says he would rather skip future tournaments than be forced to get a Covid jab, in an exclusive BBC interview https://t.co/vLNeBvgp0M",BBCBreaking
2022-02-14T21:58:10+00:00,1493343839268094000,Canadian PM invokes Emergencies Act for first time to crack down on anti-vaccine mandate protests https://t.co/09GnASpqcb,BBCBreaking
2022-02-14T20:05:40+00:00,1493315527493750800,"""A crucial window for diplomacy"" - Joe Biden and Boris Johnson say during joint call that hope remains for diplomatic solution to Ukraine crisis https://t.co/Y9NBVnkpEE",BBCBreaking
2022-02-13T14:32:00+00:00,1492869166226976800,Canadian police move in to clear last protesters occupying key bridge crossing to the US https://t.co/ir2zmD1ICd,BBCBreaking
2022-02-11T21:54:15+00:00,1492255687249911800,"UK PM Boris Johnson has received questionnaire from police as part of inquiry into lockdown parties

https://t.co/I7oZgoyDtq",BBCBreaking
2022-02-11T18:34:08+00:00,1492205328838111200,"British nationals in Ukraine should leave the country now, Foreign Office advises https://t.co/v4OxUzx3Si",BBCBreaking
2022-02-11T16:24:52+00:00,1492172796050485200,"State of emergency declared in Ontario, Canada over trucker protest, as rule breakers threatened with $100,000 fines and jail time

https://t.co/vEFwxhDbxI",BBCBreaking
2022-02-10T20:01:55+00:00,1491865032442982400,"Home Secretary Priti Patel has released a statement thanking Dame Cressida Dick for ""the nearly four decades that she has devoted to serving the public""

https://t.co/s9WB6Xc3kr https://t.co/6m3ihHDnVY",BBCBreaking
2022-02-10T20:00:00+00:00,1491864548999053300,"London mayor Sadiq Khan says he made clear the scale of change needed ""to root out racism, sexism, homophobia, bullying, discrimination and misogyny” in the Met Police

He says he was ""not satisfied"" with Dame Cressida's response

https://t.co/QrNuJdlgx3 https://t.co/4Ol9wlYnmv",BBCBreaking
2022-02-10T19:00:51+00:00,1491849664877969400,"Dame Cressida Dick to step down as head of the Met Police, BBC told https://t.co/KUinUa0ydi",BBCBreaking
2022-02-10T12:15:23+00:00,1491747623195267000,"Prince Charles tests positive for Covid-19 and is self-isolating, Clarence House says https://t.co/qtH28oovsv",BBCBreaking
2022-02-09T17:26:21+00:00,1491463494125904000,Metropolitan Police to review decision not to investigate No 10 quiz after Boris Johnson photo leak https://t.co/pphm5KIWDQ,BBCBreaking
2022-02-09T15:50:25+00:00,1491439349405212700,Photo published showing UK Prime Minister Boris Johnson standing next to bottle of sparkling wine at what appears to be Christmas event in Downing Street during Covid restrictions https://t.co/Fw4sTFVZix,BBCBreaking
2022-02-09T14:28:28+00:00,1491418726700302300,Animal charity the RSPCA removes West Ham footballer Kurt Zouma's two pet cats after videos of him kicking and slapping one appear on social media https://t.co/zngC5hyIPV,BBCBreaking
2022-02-09T12:24:20+00:00,1491387487687786500,"Law requiring people in England to isolate when they catch Covid could be scrapped a month early, UK Prime Minister Boris Johnson says https://t.co/lRi6ysGVBd",BBCBreaking
2022-02-09T12:07:32+00:00,1491383259938316300,Scientists say they have made major breakthrough in quest to develop practical nuclear fusion https://t.co/4t93C3rCoK,BBCBreaking
2022-02-08T14:09:23+00:00,1491051535912083500,"Academy Awards nominations revealed, with Jane Campion's The Power of the Dog recognised in 12 Oscar categories https://t.co/HUAyHSv8mX",BBCBreaking
2022-02-08T13:47:59+00:00,1491046151025479700,Jacob Rees-Mogg becomes Brexit opportunities minister as UK Prime Minister Boris Johnson begins cabinet reshuffle https://t.co/WcyMIlMXEF,BBCBreaking
2022-02-08T10:37:31+00:00,1490998217575653400,"Bamber Gascoigne, the original host of TV quiz show University Challenge, has died, aged 87  https://t.co/3bTXkfnypr",BBCBreaking
2022-02-05T22:01:36+00:00,1490083210386104300,"The Queen announces she wants Camilla, the Duchess of Cornwall, to be known as Queen when Prince Charles becomes King https://t.co/gKXla8DPni",BBCBreaking
2022-02-05T21:32:51+00:00,1490075974926491600,"A little boy whose painstaking rescue from a well gripped Morocco for days has died, the kingdom announced. https://t.co/OamPuhoilq",BBCBreaking
2022-02-05T21:20:53+00:00,1490072962350915600,"Five-year-old boy, named locally as Rayan, dies after being rescued from well in Morocco after four days https://t.co/Uxs1rFQ0Tu",BBCBreaking
2022-02-05T20:48:51+00:00,1490064901548777500,"Five-year-old boy taken out of deep well in Morocco after four days trapped inside, but his condition is unknown https://t.co/LW0TXTRSPG",BBCBreaking
2022-02-05T18:10:37+00:00,1490025081115926500,Boris Johnson names new No 10 chief of staff and communications head after resignations over Downing Street parties https://t.co/eGEiexsuyn,BBCBreaking
2022-02-03T18:48:15+00:00,1489309777943535600,"Second senior aide to UK PM Boris Johnson, communications director Jack Doyle, resigns, sources tell BBC https://t.co/vtJiVOtlvN",BBCBreaking
2022-02-03T16:42:14+00:00,1489278065079464000,"The DUP's Paul Givan resigns, with the deputy first minister also ejected from office https://t.co/PElwxFyW5f",BBCBreaking
2022-02-03T16:05:15+00:00,1489268757247758300,"UK PM Boris Johnson's policy chief Munira Mirza quits, condemning his ""inappropriate"" attack on Keir Starmer over Jimmy Savile https://t.co/UIE30qC2gr",BBCBreaking
2022-02-03T13:13:05+00:00,1489225430397862000,"Islamic State terror group leader ""taken off the battlefield"" during US raid in Syria, US President Biden says https://t.co/sL1GOq8OIb",BBCBreaking
2022-02-03T11:13:00+00:00,1489195210894684200,"Energy bills to rise for millions of people in Britain from April, with average households facing annual increase of £693 

https://t.co/vqxNDRLrg2",BBCBreaking
2022-02-02T14:59:28+00:00,1488889812325175300,"US deploying 3,000 troops to eastern Europe amid tensions over a Russian military build-up near Ukraine https://t.co/pfLwM0ga2w",BBCBreaking
2022-02-01T17:16:17+00:00,1488561858999111700,"Manchester United footballer Mason Greenwood further arrested on suspicion of sexual assault and making threats to kill

https://t.co/37WYIkVCN8",BBCBreaking
2022-01-31T15:52:22+00:00,1488178349549797400,"""I'm sorry for the things we simply didn't get right and also sorry for the way that this matter has been handled""

UK PM Boris Johnson apologises following publication of Sue Gray's findings on No 10 lockdown parties, adding ""I get it and I will fix it""

https://t.co/BYgQDeqjkg https://t.co/V8ewzjfJU8",BBCBreaking
2022-01-31T15:04:12+00:00,1488166230536114200,"No 10 hosted several lockdown parties and events that ""should not have been allowed to take place"" - what are the key points of Sue Gray's Downing Street report?  https://t.co/l78dj00tNs",BBCBreaking
2022-01-31T14:43:29+00:00,1488161014822715400,"Sue Gray finds ""failures of leadership and judgement"" in Downing Street over lockdown gatherings - and some behaviour was ""difficult to justify"" https://t.co/ZudgQuTfNw",BBCBreaking
2022-01-31T14:25:34+00:00,1488156507665539000,Sue Gray’s initial findings on lockdown parties at Downing Street published by UK government https://t.co/ZudgQuTfNw,BBCBreaking
2022-01-31T11:22:11+00:00,1488110355796660200,"UK Prime Minister Boris Johnson handed results of Sue Gray report into Downing Street parties, ahead of expected public release today https://t.co/mCxtCiRWhA",BBCBreaking
2022-01-29T22:00:26+00:00,1487546201264296000,"Boris Johnson and Rishi Sunak confirm National Insurance will rise in April, despite pressure to scrap the increase https://t.co/IGx5jZzt7a",BBCBreaking
2022-01-28T20:18:26+00:00,1487158144304394200,Sue Gray expected to deliver her report on No 10 parties to the UK PM without waiting for police inquiry to conclude https://t.co/bCuk71nusk,BBCBreaking
2022-01-28T08:26:31+00:00,1486978986207072300,"London's Met Police investigating No 10 lockdown parties ask Sue Gray inquiry to make ""minimal reference"" to events they are investigating

https://t.co/J9Ki00Ipo4",BBCBreaking
2022-01-27T10:52:51+00:00,1486653423424573400,"Obituary: Barry Cryer, beloved personality who became one of the most prolific scriptwriters in British comedy https://t.co/0YX02ge3se",BBCBreaking
2022-01-27T10:33:31+00:00,1486648558703059000,"Comedian and writer Barry Cryer, known for his work on British TV and radio, dies aged 86 https://t.co/nKtRe05sg0",BBCBreaking
2022-01-26T17:27:06+00:00,1486390252449288200,"Liberal US Supreme Court Justice Stephen Breyer to retire later this year, reports say https://t.co/nYgCWGe05Y",BBCBreaking
2022-01-25T10:20:57+00:00,1485920619115909000,"“I can confirm that the Met is now investigating a number of events that took place at Downing Street and Whitehall in the last two years”

Met Police Commissioner Cressida Dick says force will investigate “potential breaches of Covid-19 regulations”

https://t.co/bfmMzPsqmn https://t.co/uetzxuEGVR",BBCBreaking
2022-01-24T13:40:13+00:00,1485608379066237000,"Lone gunman dead after injuring several people at university in Heidelberg, Germany, police say https://t.co/NzHjdeVP8o",BBCBreaking
2022-01-24T07:26:55+00:00,1485514436999843800,"UK PM orders inquiry into claims by Conservative MP Nusrat Ghani that her Muslim faith was raised as reason why she was sacked as a minister in 2020

https://t.co/k4ygbqrreC",BBCBreaking
2022-01-21T08:26:51+00:00,1484442352144064500,"Meat Loaf, singer whose Bat Out Of Hell album is one of the best-selling of all time, dies aged 74 https://t.co/NRh422Sjls",BBCBreaking
2022-01-20T11:26:50+00:00,1484125259280363500,"Ex-pope Benedict failed to act over four child abuse cases when he was archbishop of Munich, German probe into Catholic Church finds https://t.co/uYn8bhgvjD",BBCBreaking
2022-01-19T20:51:04+00:00,1483904866829353000,"Man remanded in custody charged with the murder of teacher Ashling Murphy in the Irish Republic

https://t.co/D7au1vhbh5",BBCBreaking
2022-01-19T12:49:32+00:00,1483783683647627300,Working from home advice to end and mandatory face mask rules to be dropped as England Covid restrictions eased https://t.co/7BgDPPYTBW,BBCBreaking
2022-01-19T11:53:53+00:00,1483769680619872300,"Conservative MP Christian Wakeford moves to opposition party, Labour, as UK PM Boris Johnson prepares to face MPs in Prime Minister's Questions https://t.co/4EPzs8RCEO",BBCBreaking
2022-01-18T18:50:20+00:00,1483512093785612300,"Two teenagers arrested in England as part of investigation into hostage-taking at Texas synagogue released without charge, police say https://t.co/eKpKNB9Lzs",BBCBreaking
2022-01-18T15:28:48+00:00,1483461377180283000,"Irish police investigating death of teacher Ashling Murphy arrest a man in his 30s on suspicion of murder

https://t.co/TuiBYFP86N",BBCBreaking
2022-01-18T14:37:57+00:00,1483448583009489000,"Scotland's Covid rules to be further eased from Monday, with nightclubs reopening, large indoor events resuming and social distancing rules dropped

https://t.co/jZay2h8LvF",BBCBreaking
2022-01-18T13:19:13+00:00,1483428767024431000,"UK PM Boris Johnson ""categorically"" denies anyone warned him the No 10 drinks party broke lockdown rules https://t.co/UkQW3hnOWd",BBCBreaking
2022-01-18T11:31:37+00:00,1483401688195162000,"All houses destroyed on an island devastated by deadly tsunami, Tonga government says in first words since volcano erupted https://t.co/waTKeF17U4",BBCBreaking
2022-01-18T11:29:24+00:00,1483401132022153200,"British man, who took hostages at Texas synagogue, had been investigated by MI5 in 2020 but was no longer considered a threat https://t.co/q1gsGbHShu",BBCBreaking
2022-01-16T17:49:27+00:00,1482771999567061000,FBI names man killed after taking hostages at Texas synagogue as British citizen Malik Faisal Akram https://t.co/tlbqe8bmqJ,BBCBreaking
2022-01-16T06:58:00+00:00,1482608054482964500,Judges reject tennis star Novak Djokovic's last-ditch appeal to remain in Australia https://t.co/Abwl8BPlLQ,BBCBreaking
2022-01-15T22:29:09+00:00,1482479997457735700,Tennis star Novak Djokovic makes last-ditch court appeal to stay in Australia as deportation looms – follow live https://t.co/v3PBcHLQul,BBCBreaking
2022-01-14T16:20:12+00:00,1482024761337200600,UK's former head of Cabinet Office Covid taskforce Kate Josephs apologises for having leaving drinks during Covid restrictions https://t.co/y0Uz9VcBBL,BBCBreaking
2022-01-14T12:21:14+00:00,1481964623628836900,Downing Street apologises to the Queen for two parties held in Downing Street the night before Prince Philip's funeral https://t.co/ipzOyLVELs,BBCBreaking
2022-01-14T08:10:03+00:00,1481901409729757200,"UK Prime Minister Boris Johnson's former director of communications James Slack apologises for “anger and hurt” caused by leaving event at No 10 on night before Prince Philip’s funeral 

https://t.co/qHzfMHVTSO",BBCBreaking
2022-01-14T07:01:42+00:00,1481884209430028300,"Australia cancels Novak Djokovic's visa again and intends to deport him, with a legal challenge now his only hope of defending Grand Slam https://t.co/zIegwCv380",BBCBreaking
2022-01-13T17:24:04+00:00,1481678446614958000,"Prince Andrew loses military titles and patronages, and will no longer be called HRH https://t.co/cWS8nPiFiv",BBCBreaking
2022-01-13T12:27:27+00:00,1481603801710796800,"Self-isolation period for people who test positive for Covid is being cut to five full days in England, Health Secretary Sajid Javid says

https://t.co/JJDiojUopY",BBCBreaking
2022-01-13T09:40:14+00:00,1481561718828449800,"Syrian man found guilty of crimes against humanity and sentenced to life by German court, in first criminal case brought over state-led torture in Syria

https://t.co/HCm8gqQjxr",BBCBreaking
2022-01-13T09:17:47+00:00,1481556068266356700,"Sir Jonathan Van-Tam to leave his role as England's deputy chief medical officer 

https://t.co/tvzrnb56yz",BBCBreaking
2022-01-12T14:32:31+00:00,1481272885729706000,"Prince Andrew fails in his bid to get US judge to dismiss civil case which alleges he sexually assaulted Virginia Giuffre

https://t.co/vOpN83YS0c",BBCBreaking
2022-01-12T12:08:59+00:00,1481236766615089200,"UK Prime Minister Boris Johnson says he ""takes responsibility"" as he apologises for attending party in Downing Street garden, during lockdown in May 2020

https://t.co/XHF9jXIiY1",BBCBreaking
2022-01-11T14:33:24+00:00,1480910719797403600,"Restrictions on large outdoor events in Scotland to be lifted from Monday, allowing football and rugby fans to fully return to matches https://t.co/GjYlKkdBcM",BBCBreaking
2022-01-10T13:28:11+00:00,1480531920203178000,Novak Djokovic returns to tennis court after winning legal battle in Australia over visa https://t.co/Ky87x9wnB0,BBCBreaking
2022-01-10T12:07:22+00:00,1480511582253822000,"The past seven years have been the hottest on record globally, EU satellite system data shows

https://t.co/sV2KJHVYaD",BBCBreaking
2022-01-10T06:31:50+00:00,1480427142307528700,"Tennis star Novak Djokovic wins court battle to stay in Australia and defend his Grand Slam title, after vaccine exemption row

https://t.co/NJIzaUu0XR",BBCBreaking
2022-01-09T20:34:47+00:00,1480276889193390000,"At least 19 people, including nine children, have died in a fire at a New York apartment building, officials say https://t.co/0cwE56VAn6",BBCBreaking
2022-01-08T16:11:28+00:00,1479848238060609500,"More than 150,000 people have now died within 28 days of a positive Covid test in the UK since the pandemic began https://t.co/QPUTmcIEZe",BBCBreaking
2022-01-07T20:22:15+00:00,1479548962008875000,"Life without parole for two white men who murdered black jogger Ahmaud Arbery as US judge condemns “chilling” killing
https://t.co/xXiDWeOJfb",BBCBreaking
2022-01-07T18:38:48+00:00,1479522924377825300,"Fourth Covid jab not yet needed as booster dose continues to provide high protection against severe disease, say UK advisers https://t.co/jXADjzAJWH",BBCBreaking
2022-01-07T16:37:00+00:00,1479492275373809700,"Shadow minister, and Labour MP for Birmingham Erdington, Jack Dromey has died aged 73

https://t.co/HdwqakWQvv",BBCBreaking
2022-01-07T15:55:10+00:00,1479481748291473400,"Remembering Sidney Poitier, the iconic actor and director https://t.co/dquNRowQRL",BBCBreaking
2022-01-07T15:44:09+00:00,1479478975286104000,"Sidney Poitier, the first black man to win a best actor Oscar, has died aged 94 https://t.co/ScqasK4TSe",BBCBreaking
2022-01-07T14:02:13+00:00,1479453320033063000,"Novak Djokovic thanks his family, Serbia and supporters in first message from detention hotel in Australia where he awaits deportation decision https://t.co/MNRwrbPrdA",BBCBreaking
2022-01-07T08:56:30+00:00,1479376384707473400,"Soldiers can now fire without warning in Kazakhstan, president says, as anti-government demonstrations continue https://t.co/owbBzLnQUc",BBCBreaking
2022-01-06T14:57:44+00:00,1479104903783993300,"Donald Trump ""refused to accept will of the American people"" and “created a web of lies”

US President Joe Biden blames the former president for the riot at the US Capitol one year ago

https://t.co/hUZyXyifJn",BBCBreaking
2022-01-05T21:29:07+00:00,1478841011111702500,"Australia cancels visa of world tennis No.1 Novak Djokovic and intends to deport him on Thursday, with his lawyers expected to appeal https://t.co/Gd6hFulxKR",BBCBreaking
2022-01-05T12:55:57+00:00,1478711868692832300,PCR tests scrapped for people in England who have a positive lateral flow test but no Covid symptoms from 11 January https://t.co/rZu7ZEsSrh,BBCBreaking
2022-01-04T17:13:34+00:00,1478414312872067000,"Sun shield fully deployed on James Webb Space Telescope, a major milestone for the $10bn mission https://t.co/CF7t93qIx9",BBCBreaking
2022-01-04T00:46:13+00:00,1478165837316083700,Ex-Silicon Valley CEO Elizabeth Holmes found guilty of conspiring to defraud investors over blood-testing start-up https://t.co/Fv5mq4c4Gx,BBCBreaking
2022-01-03T17:37:23+00:00,1478057917580554200,Prince Andrew accuser Virginia Giuffre's 2009 settlement with sex offender Jeffrey Epstein is made public https://t.co/LbV7nKlmlE,BBCBreaking
2021-12-31T19:45:10+00:00,1477002914568753200,"US television's Golden Girl Betty White, celebrated for her comic acting over eight decades, dies aged 99 https://t.co/8bXpKiaKRT",BBCBreaking
2021-12-29T22:55:20+00:00,1476325994336247800,"Ghislaine Maxwell is convicted of grooming and trafficking teenage girls for abuse by Jeffrey Epstein
 
https://t.co/nTb1TzOX7a",BBCBreaking
2021-12-27T16:49:34+00:00,1475509168362737700,"There will be no further Covid restrictions in England before the new year, UK Health Secretary Sajid Javid says, but he urges people to ""remain cautious"" 

https://t.co/9cHhi9IJx6",BBCBreaking
2021-12-26T07:03:23+00:00,1474999265684594700,"Archbishop Desmond Tutu, the Nobel Peace prize laureate who helped end apartheid in South Africa, has died aged 90 https://t.co/vElRkWfdyj",BBCBreaking
2021-12-25T12:23:27+00:00,1474717424264134700,"The biggest space telescope ever built lifts off into orbit, opening a new era in astronomical exploration

https://t.co/Avm8M498ed",BBCBreaking
2021-12-23T19:45:43+00:00,1474103948130857000,"Former US police officer Kim Potter found guilty of manslaughter for fatal shooting of black motorist Daunte Wright, after claiming she mistakenly drew her gun instead of Taser https://t.co/Xd46FfD59Y",BBCBreaking
2021-12-23T17:05:19+00:00,1474063581251620900,"People catching Omicron are 50% to 70% less likely to need hospital care compared with previous Covid variants, UK Health Security Agency analysis says https://t.co/eqRxHJlBl0",BBCBreaking
2021-12-22T16:10:42+00:00,1473687449964531700,"UK reports more than 100,000 daily Covid cases for the first time since mass-testing began during the pandemic https://t.co/R52zFj81pb",BBCBreaking
2021-12-22T14:40:49+00:00,1473664831442067500,"Covid vaccine should be offered to vulnerable five to 11 year olds in UK, government advisers say https://t.co/UofqYcikog",BBCBreaking
2021-12-22T12:24:45+00:00,1473630588095680500,"Wales to introduce new Covid restrictions from 26 December including rule of six in hospitality, cinemas and theatres and table service in pubs and restaurants

https://t.co/FImSTIRczo",BBCBreaking
2021-12-21T17:03:27+00:00,1473338337310163000,"No further Covid restrictions for England before Christmas, UK PM Boris Johnson says – but he “can’t rule out any further measures after Christmas” https://t.co/qQYWwUtFth",BBCBreaking
2021-12-21T14:46:46+00:00,1473303939701477400,Edinburgh's Hogmanay street party and other large events in Scotland cancelled as Covid rules tightened https://t.co/GYk8DbB8Fm,BBCBreaking
2021-12-18T21:16:48+00:00,1472314930254823400,EastEnders star Rose Ayling-Ellis becomes first deaf contestant to win BBC One's Strictly Come Dancing https://t.co/AywhRHmua0,BBCBreaking
2021-12-18T20:52:55+00:00,1472308921268330500,"UK Brexit minister Lord Frost has reportedly resigned from the government over its ""political direction"" https://t.co/gAlgcMWyUG",BBCBreaking
2021-12-18T18:11:03+00:00,1472268187005767700,Netherlands to enter into tight lockdown from Sunday to control spread of Omicron variant https://t.co/1A3QIqDjh2,BBCBreaking
2021-12-17T20:06:26+00:00,1471934836302614500,"UK's top civil servant Simon Case will no longer lead inquiry into lockdown parties in Downing Street, after it emerged an event was held in his own office

https://t.co/bmJ4dXKGUf",BBCBreaking
2021-12-17T10:13:27+00:00,1471785607491985400,27-year-old woman arrested on suspicion of child neglect after two sets of young twins killed in south London house fire https://t.co/2SL94rh5Cl,BBCBreaking
2021-12-17T04:19:48+00:00,1471696608714756000,Liberal Democrats overcome huge Conservative majority to win North Shropshire by-election https://t.co/abYOgK77AI,BBCBreaking
2021-12-16T23:06:25+00:00,1471617739966103600,"Four children die in house fire in Sutton, London fire commissioner says https://t.co/LoeaTtOK20",BBCBreaking
2021-12-16T22:08:33+00:00,1471603180291113000,"Nightclubs will close in Wales after Boxing Day and social distancing will be required in offices to limit Omicron variant, Welsh government announces https://t.co/BrS5t6FUNE",BBCBreaking
2021-12-16T12:08:38+00:00,1471452205244948500,"Bank of England raises interest rates for first time in more than three years, in response to surging inflation https://t.co/zqr1W7zSc5",BBCBreaking
2021-12-16T11:35:01+00:00,1471443744704675800,"Queen cancels pre-Christmas family lunch, with sources suggesting it could have put too many people's Christmas arrangements at risk https://t.co/8aTBQl26RW",BBCBreaking
2021-12-16T03:18:47+00:00,1471318863631593500,"Two children have died and others critically injured after falling from a bouncy castle that was blown into the air in Australia 

https://t.co/lNbplo93gB",BBCBreaking
2021-12-15T16:06:11+00:00,1471149598488072200,"UK reports its highest number of daily coronavirus cases since pandemic began, with 78,610 people testing positive

https://t.co/6tY7Y7FEr9",BBCBreaking
2021-12-15T15:13:25+00:00,1471136319560732700,"Woman jailed for minimum of 25 years for murdering partner's 16-month-old daughter Star Hobson after causing ""catastrophic"" injuries 

https://t.co/1CnfXeNtoS",BBCBreaking
2021-12-15T14:56:06+00:00,1471131960529629200,"Double murderer David Fuller who sexually abused more than 100 female corpses in two morgues in Kent told he will spend the rest of his life in jail

https://t.co/5wFZPQ2cHB",BBCBreaking
2021-12-15T00:20:02+00:00,1470911492157546500,"US Covid deaths pass 800,000, more recorded than any other country, amid concerns about the spread of Omicron as winter looms https://t.co/hhoi20ruVk",BBCBreaking
2021-12-14T19:11:54+00:00,1470833947319976000,"Covid passes for large venues like nightclubs in England win backing of MPs by 369 votes to 126, despite Conservative rebellion https://t.co/BMeYpLMESo",BBCBreaking
2021-12-14T11:53:10+00:00,1470723535761031200,"Belarusian opposition leader Sergei Tikhanovsky, who rallied mass protests against disputed leader Alexander Lukashenko, jailed after a trial condemned as a sham

https://t.co/AzdAFqVH5U",BBCBreaking
2021-12-14T11:28:10+00:00,1470717244250460200,"Woman found guilty of murdering her partner's 16-month-old toddler, Star Hobson, who died after months of abuse
 
https://t.co/GNgkBjmCZs",BBCBreaking
2021-12-13T17:34:36+00:00,1470447074776961000,"US citizen Anne Sacoolas will face London court in January charged with causing death of Harry Dunn by dangerous driving, prosecutors say https://t.co/Y3Z07wL9Ix",BBCBreaking
2021-12-13T12:59:44+00:00,1470377899400257500,"Champions League draw declared void by European football's governing body Uefa and will be ""entirely redone"" at 14:00 GMT due to “technical problem” https://t.co/YTnSwL1nH6",BBCBreaking
2021-12-13T11:50:35+00:00,1470360497367228400,"One person in the UK has died with Omicron variant of coronavirus, Prime Minister Boris Johnson confirms https://t.co/iHsKGdNQXf",BBCBreaking
2021-12-12T20:03:14+00:00,1470122092058366000,"""There is a tidal wave of Omicron coming,"" UK PM Boris Johnson warns, as he brings forward Covid booster vaccine target to end of December

https://t.co/Su6yIqCYN3",BBCBreaking
2021-12-12T17:06:53+00:00,1470077709283963000,"UK's Covid alert level raised to level four due to the spread of Omicron variant, UK's chief medical officers say https://t.co/EfnyhHA02p",BBCBreaking
2021-12-11T16:32:57+00:00,1469706781593112600,"More than 70 people killed by tornadoes in US on Friday night, governor of Kentucky says https://t.co/YHH2qva7OX",BBCBreaking
